experiment,condition,method,dataset,R2,R2_SE,RMSE_RANGE,RMSE_RANGE_SE,MAE_RANGE,MAE_RANGE_SE,QICE,QICE_SE,NMPIW,NMPIW_SE,source_json,uncertainty_json,source_note
ex2_rows200_scaling,1.5M,nanoTabPFN,space_ga,0.4967902848,0.05897604478,0.1656690707,0.009566831443,0.1263405208,0.01216571912,0.014,0.008602325267,2.476448922,0.1861087208,nanoTabPFN_version10_original02/1.5M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/1.5M/model_step_0120000_rows200_bins10_eval.json,
ex2_rows200_scaling,1.5M,nanoTabPFN,student_performance,0.07591749963,0.01884855118,0.1921952078,0.008753701912,0.1395822519,0.0093356809,0.023,0.006099180273,3.195900452,0.1964992662,nanoTabPFN_version10_original02/1.5M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/1.5M/model_step_0120000_rows200_bins10_eval.json,
ex2_rows200_scaling,3M,Diffusion_DDPM500_repeats100,abalone,0.4725113262,0.05240391442,0.174743564,0.008376331411,0.1284146667,0.006575860903,0.017,0.002966479395,1.960957393,0.1055623356,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20.json,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20_uncertainty.json,
ex2_rows200_scaling,3M,Diffusion_DDPM500_repeats100,airfoil_self_noise,0.704173717,0.033985216,0.1245711811,0.007403310765,0.08925594431,0.004566233138,0.013,0.003898717738,1.646939198,0.05349719289,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20.json,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20_uncertainty.json,
ex2_rows200_scaling,3M,Diffusion_DDPM500_repeats100,auction_verification,0.8298400071,0.02156002599,0.1237565853,0.008746714031,0.06217397023,0.00514342969,0.041,0.00316227766,0.7314856577,0.04772833931,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20.json,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20_uncertainty.json,
ex2_rows200_scaling,3M,Diffusion_DDPM500_repeats100,boston,0.8514248558,0.03070993287,0.08824653129,0.01098311742,0.0595323319,0.005622525081,0.02,0.004604345773,0.865967951,0.06006084639,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20.json,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20_uncertainty.json,
ex2_rows200_scaling,3M,Diffusion_DDPM500_repeats100,cars,0.9141506548,0.01293599866,0.06847709831,0.005740821314,0.04634821993,0.00422279762,0.023,0.005176871642,0.6633043323,0.04557817109,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20.json,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20_uncertainty.json,
ex2_rows200_scaling,3M,Diffusion_DDPM500_repeats100,concrete_compressive_strength,0.8226082097,0.03349290892,0.1027530986,0.006134225603,0.07725415177,0.004350393431,0.014,0.003286335345,1.308029788,0.09689782835,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20.json,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20_uncertainty.json,
ex2_rows200_scaling,3M,Diffusion_DDPM500_repeats100,cpu_activity,0.9772044102,0.003242377041,0.02928339373,0.001262078114,0.01987058458,0.00101180073,0.013,0.003286335345,0.3638258238,0.03191411578,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20.json,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20_uncertainty.json,
ex2_rows200_scaling,3M,Diffusion_DDPM500_repeats100,energy_efficiency,0.9846661987,0.003155933889,0.03789947574,0.004711130926,0.024012051,0.002126676138,0.04,0.006164414003,0.2443219849,0.03476146025,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20.json,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20_uncertainty.json,
ex2_rows200_scaling,3M,Diffusion_DDPM500_repeats100,grid_stability,0.8105384302,0.0241295379,0.1141887961,0.00586582512,0.09051701328,0.004709494529,0.023,0.003633180425,1.580626885,0.02003426096,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20.json,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20_uncertainty.json,
ex2_rows200_scaling,3M,Diffusion_DDPM500_repeats100,kin8nm,0.3798741969,0.05922789583,0.1930756235,0.01250161484,0.1479322549,0.009127362086,0.026,0.005403702434,2.241989962,0.09393019535,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20.json,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20_uncertainty.json,
ex2_rows200_scaling,3M,Diffusion_DDPM500_repeats100,Moneyball,0.9305829434,0.01118379788,0.05908821024,0.004861254385,0.04712427358,0.003771618493,0.017,0.002966479395,0.7366373271,0.04691885739,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20.json,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20_uncertainty.json,
