experiment,condition,method,dataset,R2,R2_SE,RMSE_RANGE,RMSE_RANGE_SE,MAE_RANGE,MAE_RANGE_SE,QICE,QICE_SE,NMPIW,NMPIW_SE,source_json,uncertainty_json,source_note
ex1_rows200_6m,rows200,TabICL_6M_DDPM500_repeats100,pumadyn32nh,0.1765872719,0.02774671983,0.1939094564,0.007915967382,0.1584746464,0.0071605991,0.015,0.002966479395,3.104227486,0.2248548901,TabICL_regression03/runs/6M/step-120000_ddpm500_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddpm500_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDPM500_repeats100,QSAR_fish_toxicity,0.498597497,0.06330095358,0.1437760117,0.008124872408,0.1038685587,0.004759228053,0.027,0.002966479395,1.748777188,0.126375385,TabICL_regression03/runs/6M/step-120000_ddpm500_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddpm500_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDPM500_repeats100,quake,-0.1081031618,0.008682788469,0.2831019107,0.01152951471,0.2271298469,0.01125005118,0.034,0.002683281573,2.746343486,0.1965771393,TabICL_regression03/runs/6M/step-120000_ddpm500_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddpm500_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDPM500_repeats100,sensory,0.06643122159,0.02633828273,0.2376248031,0.01112471583,0.1895710432,0.01070228727,0.017,0.004979959839,3.013337843,0.2286737743,TabICL_regression03/runs/6M/step-120000_ddpm500_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddpm500_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDPM500_repeats100,socmob,0.7121504984,0.08029488682,0.09639560913,0.02010076287,0.03898261195,0.01071372778,0.07,0.009859006035,0.4082482514,0.07742665031,TabICL_regression03/runs/6M/step-120000_ddpm500_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddpm500_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDPM500_repeats100,space_ga,0.5846156719,0.04113741369,0.1520510211,0.01049538007,0.1164747094,0.01198148167,0.014,0.006723094526,1.756899126,0.1110818067,TabICL_regression03/runs/6M/step-120000_ddpm500_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddpm500_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDPM500_repeats100,student_performance,0.05282112102,0.05412554656,0.1943088463,0.01112844189,0.1403258439,0.01196950389,0.023,0.0045607017,2.506346954,0.1346498247,TabICL_regression03/runs/6M/step-120000_ddpm500_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddpm500_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDIM10_repeats100,abalone,0.465619259,0.03183887551,0.1769114047,0.003762016225,0.1296498685,0.003590844119,0.028,0.002,1.626456629,0.07975054417,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDIM10_repeats100,airfoil_self_noise,0.7035159231,0.0446089515,0.1232415057,0.008962557848,0.08910907502,0.006771759459,0.024,0.003033150178,1.271771999,0.04610657511,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDIM10_repeats100,auction_verification,0.8840748127,0.02550501804,0.1009915439,0.01357750511,0.04923008274,0.006258668272,0.075,0.007155417528,0.3728532377,0.01912640567,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDIM10_repeats100,boston,0.8485794655,0.03014251729,0.08924960809,0.01062331025,0.06061934556,0.005272075903,0.041,0.004774934555,0.6091275505,0.03542848368,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDIM10_repeats100,cars,0.9068798543,0.02031514215,0.07098054227,0.00866443599,0.04714560306,0.005204527812,0.062,0.003033150178,0.4701678405,0.0428293023,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDIM10_repeats100,concrete_compressive_strength,0.7890907831,0.03418650266,0.1127943156,0.005329360768,0.08528030733,0.003807464089,0.033,0.00219089023,1.058904195,0.07911713005,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDIM10_repeats100,cpu_activity,0.9603636266,0.01694572075,0.03478477479,0.004958866232,0.02130538539,0.001852804397,0.067,0.006,0.2256115285,0.02317526736,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDIM10_repeats100,energy_efficiency,0.9807621057,0.005867529586,0.04093603781,0.005166025277,0.02614211686,0.00275376257,0.083,0.006782329983,0.1556694205,0.01662252432,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDIM10_repeats100,grid_stability,0.7966443555,0.02092077668,0.1188021947,0.004274493558,0.09200206922,0.003644828401,0.026,0.002,1.287264214,0.01681969761,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDIM10_repeats100,kin8nm,0.3859659962,0.05400126338,0.1925246798,0.01276956134,0.1487620752,0.009740885276,0.025,0.004147288271,1.921514596,0.08595358028,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDIM10_repeats100,Moneyball,0.9329718378,0.008964754864,0.05851552362,0.004087978107,0.04516810041,0.003312413812,0.045,0.002607680962,0.5123757218,0.02947183911,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDIM10_repeats100,pumadyn32nh,0.122227496,0.01679042641,0.1999710182,0.005757736894,0.163410292,0.005892969375,0.02,0.002683281573,2.613305687,0.1900682761,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDIM10_repeats100,QSAR_fish_toxicity,0.4882522048,0.06647375747,0.1451553343,0.008398231118,0.1027197777,0.005041598226,0.031,0.00219089023,1.416566233,0.09737364552,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDIM10_repeats100,quake,-0.07079289283,0.01376843276,0.2781788521,0.01092821217,0.2223853746,0.01029943014,0.027,0.00228035085,2.504358083,0.1720247332,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDIM10_repeats100,sensory,0.06867739979,0.01963204038,0.2372876211,0.01044376469,0.1881092943,0.0111508179,0.033,0.006418722614,2.525873235,0.1856064043,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDIM10_repeats100,socmob,0.722887163,0.08941405801,0.09297328491,0.02233629011,0.03849437316,0.01124916591,0.103,0.009099450533,0.3008767745,0.06375117881,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDIM10_repeats100,space_ga,0.5872944306,0.03885680325,0.1515857885,0.01005127525,0.1155745795,0.01129529065,0.03,0.008294576541,1.479320182,0.09480302949,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,TabICL_6M_DDIM10_repeats100,student_performance,0.06726611668,0.04183741702,0.1931724616,0.01104077966,0.1392509447,0.01136558509,0.02,0.002607680962,2.154115611,0.1101346396,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100.json,TabICL_regression03/runs/6M/step-120000_ddim10_repeats100_from200_first100_bins10-uncertainty.json,
ex1_rows200_6m,rows200,nanoTabPFN_6M,abalone,0.4877267243,0.03294066844,0.1735530529,0.007306193796,0.1320758538,0.005085266077,0.027,0.006985699679,2.245257028,0.1201669903,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,
ex1_rows200_6m,rows200,nanoTabPFN_6M,airfoil_self_noise,0.7637149456,0.02696493022,0.1108119815,0.005589201031,0.08116131644,0.004066456025,0.034,0.005366563146,1.896725799,0.07243534022,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,
ex1_rows200_6m,rows200,nanoTabPFN_6M,auction_verification,0.8878337664,0.01746301254,0.1005252742,0.009124758284,0.0472937846,0.003525473672,0.026,0.005099019514,0.6678779483,0.03573289081,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,
ex1_rows200_6m,rows200,nanoTabPFN_6M,boston,0.8625051473,0.02740032035,0.08495672768,0.01020193807,0.05872767846,0.00520559989,0.025,0.003898717738,1.118802597,0.06743152549,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,
ex1_rows200_6m,rows200,nanoTabPFN_6M,cars,0.9102607784,0.01562476378,0.06933925494,0.004554152872,0.04730077963,0.003783938593,0.019,0.003286335345,0.8533078457,0.0599018231,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,
ex1_rows200_6m,rows200,nanoTabPFN_6M,concrete_compressive_strength,0.8567760188,0.02328008329,0.09325915496,0.006834960876,0.06890021885,0.004894283465,0.027,0.003286335345,1.38512651,0.08874329805,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,
ex1_rows200_6m,rows200,nanoTabPFN_6M,cpu_activity,0.9423043452,0.01797653699,0.04414652232,0.006224990965,0.02536951568,0.002064822352,0.022,0.004,0.546486619,0.03963481915,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,
ex1_rows200_6m,rows200,nanoTabPFN_6M,energy_efficiency,0.9890225681,0.005611913651,0.02848771902,0.006399106745,0.0199665007,0.003481414529,0.019,0.003847076812,0.2611000862,0.01039064462,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,
ex1_rows200_6m,rows200,nanoTabPFN_6M,grid_stability,0.8336501224,0.0177904464,0.1075151456,0.004445102463,0.08450545233,0.003834773711,0.03,0.00228035085,1.664735848,0.02845095456,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,
ex1_rows200_6m,rows200,nanoTabPFN_6M,kin8nm,0.3726358872,0.02699122459,0.1950421008,0.009778419322,0.1562971704,0.009989516343,0.025,0.003898717738,2.66119011,0.1069423133,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,
ex1_rows200_6m,rows200,nanoTabPFN_6M,Moneyball,0.9432794611,0.008784185758,0.05351613327,0.003857191886,0.04325348241,0.002752561048,0.018,0.004816637832,0.8110239837,0.04334446044,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,
ex1_rows200_6m,rows200,nanoTabPFN_6M,pumadyn32nh,-0.009639483827,0.008329044055,0.2146887017,0.007187943075,0.1718950035,0.006627041946,0.017,0.003847076812,3.352232208,0.2948649667,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,
ex1_rows200_6m,rows200,nanoTabPFN_6M,QSAR_fish_toxicity,0.5220025667,0.0473670808,0.1409662912,0.006431950895,0.1019469551,0.004176931459,0.028,0.004604345773,2.371894544,0.1816405436,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,
ex1_rows200_6m,rows200,nanoTabPFN_6M,quake,-0.0566055287,0.01659187814,0.2764264284,0.0115352118,0.2280911063,0.01184976883,0.044,0.003033150178,3.126415119,0.1810353108,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,
ex1_rows200_6m,rows200,nanoTabPFN_6M,sensory,-0.02480963358,0.02007400954,0.2487604501,0.01014747676,0.1943203688,0.008979741864,0.035,0.00219089023,3.234978835,0.3261986062,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,
ex1_rows200_6m,rows200,nanoTabPFN_6M,socmob,0.3971034747,0.05824332307,0.1397778581,0.008385973743,0.04633306891,0.009206490524,0.029,0.006723094526,0.7157796511,0.1768517887,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,
ex1_rows200_6m,rows200,nanoTabPFN_6M,space_ga,0.5540871559,0.0457191495,0.1572699185,0.01045178894,0.1225226455,0.0122217917,0.022,0.00469041576,2.228903096,0.1662155552,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,
ex1_rows200_6m,rows200,nanoTabPFN_6M,student_performance,0.09974156545,0.01707350996,0.1896739943,0.00836256101,0.1353084154,0.008394643044,0.02,0.006542170894,2.444305113,0.2027742891,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/6M/model_step_0120000_rows200_bins10_eval.json,
ex1_rows200_6m,rows200,TabPFN_v2_official,abalone,0.518873036,0.01975782599,0.168799742,0.007058913613,0.1258358091,0.005728337196,0.02,0.008438009244,0.7301086549,0.04056404417,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,
ex1_rows200_6m,rows200,TabPFN_v2_official,airfoil_self_noise,0.8449975143,0.01819947814,0.0897662251,0.004381795776,0.05988403696,0.002321827198,0.015,0.001095445115,0.415304857,0.026011812,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,
ex1_rows200_6m,rows200,TabPFN_v2_official,auction_verification,0.8968818963,0.01785938038,0.09605414334,0.009354615379,0.04387608761,0.003931414714,0.016,0.0045607017,0.2235796942,0.01259376956,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,
ex1_rows200_6m,rows200,TabPFN_v2_official,boston,0.8669989962,0.01859234811,0.08425066442,0.006822917506,0.05714694759,0.004074889281,0.01,0.003033150178,0.3668225941,0.02559710799,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,
ex1_rows200_6m,rows200,TabPFN_v2_official,cars,0.9340653491,0.008457229034,0.06023086743,0.003578874902,0.0416541208,0.00354292303,0.025,0.005899152482,0.2820506844,0.01448403072,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,
ex1_rows200_6m,rows200,TabPFN_v2_official,concrete_compressive_strength,0.8715453374,0.01599287886,0.08902011379,0.005080068224,0.06605720724,0.003551284542,0.018,0.00438178046,0.4695617934,0.01771579292,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,
ex1_rows200_6m,rows200,TabPFN_v2_official,cpu_activity,0.9777192988,0.002616026702,0.02920599034,0.001124501985,0.02023358216,0.0006953737544,0.021,0.003033150178,0.1467614869,0.01173836456,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,
ex1_rows200_6m,rows200,TabPFN_v2_official,energy_efficiency,0.9954107674,0.001292308524,0.02020613338,0.003349659276,0.01397886598,0.001745933839,0.017,0.003286335345,0.07919896288,0.006460189114,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,
ex1_rows200_6m,rows200,TabPFN_v2_official,grid_stability,0.8228914451,0.01931008657,0.1106638348,0.00400963231,0.08660894698,0.003323448129,0.014,0.005176871642,0.6040628127,0.01136522365,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,
ex1_rows200_6m,rows200,TabPFN_v2_official,kin8nm,0.4317244565,0.04279605733,0.1851491921,0.01047757688,0.1462518837,0.007022757996,0.014,0.002966479395,0.9470431,0.04736861582,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,
ex1_rows200_6m,rows200,TabPFN_v2_official,Moneyball,0.9496820718,0.007942154094,0.05038560065,0.00364478107,0.04063293415,0.003143403989,0.019,0.005403702434,0.2870117297,0.01663142611,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,
ex1_rows200_6m,rows200,TabPFN_v2_official,pumadyn32nh,0.5053208027,0.04129855201,0.1496188377,0.007856988652,0.1216386764,0.004740470646,0.016,0.002607680962,0.9130928307,0.07242970486,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,
ex1_rows200_6m,rows200,TabPFN_v2_official,QSAR_fish_toxicity,0.514102449,0.0505997972,0.1419977134,0.006358598046,0.1017512215,0.00396680044,0.02,0.004604345773,0.7448141071,0.0636805443,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,
ex1_rows200_6m,rows200,TabPFN_v2_official,quake,-0.04644604046,0.01714361101,0.2751525454,0.01175742842,0.2204889079,0.01201426879,0.061,0.008648699324,1.213949142,0.1339939542,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,
ex1_rows200_6m,rows200,TabPFN_v2_official,sensory,0.03566314499,0.01504823732,0.2412963381,0.009599008108,0.1891078459,0.008329081629,0.028,0.003898717738,1.172517329,0.07685285864,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,
ex1_rows200_6m,rows200,TabPFN_v2_official,socmob,0.6450967557,0.03838011384,0.1075769063,0.008540013639,0.03707283914,0.007172579726,0.026,0.005215361924,0.2364080367,0.04125761895,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,
ex1_rows200_6m,rows200,TabPFN_v2_official,space_ga,0.6622990626,0.03001528193,0.1374545852,0.00965352908,0.106303241,0.01024273632,0.019,0.003898717738,0.739120803,0.04693498183,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,
ex1_rows200_6m,rows200,TabPFN_v2_official,student_performance,0.1049020569,0.04209749516,0.1886411997,0.00858214818,0.1350405398,0.01041777049,0.021,0.003633180425,0.8970001329,0.05314281006,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,TabICL_regression03/runs/tabpfn_v2_uncertainty_rows200_bins10.json,
ex1_rows200_6m,rows200,TabPFN_v3_official,abalone,0.5659131016,0.03090976112,0.1596266391,0.007240940042,0.119215064,0.005201898202,0.024,0.005176871642,,,TabICL_regression03/runs/tabpfn_v3_uncertainty_rows200_bins10.json,TabICL_regression03/runs/tabpfn_v3_uncertainty_rows200_bins10.json,
ex1_rows200_6m,rows200,TabPFN_v3_official,airfoil_self_noise,0.8433844478,0.02993517887,0.08833695345,0.005562971203,0.05938705648,0.001913213551,0.019,0.003633180425,,,TabICL_regression03/runs/tabpfn_v3_uncertainty_rows200_bins10.json,TabICL_regression03/runs/tabpfn_v3_uncertainty_rows200_bins10.json,
