experiment,condition,method,dataset,R2,R2_SE,RMSE_RANGE,RMSE_RANGE_SE,MAE_RANGE,MAE_RANGE_SE,QICE,QICE_SE,NMPIW,NMPIW_SE,source_json,uncertainty_json,source_note
ex3-2_features33_120,features33_120,self_nanoTabPFN_6M,SAT11-HAND-runtime-regression,0.3509642102,0.06059306709,0.357835161,0.011788076,0.2749701768,0.008948562946,0.043,0.007127411872,1.835784323,0.08388820434,nanoTabPFN_version10_original02/6M/features_gt32/model_step_0120000_rows200_bins10_features33_120_eval.json,nanoTabPFN_version10_original02/6M/features_gt32/model_step_0120000_rows200_bins10_features33_120_eval.json,
ex3-2_features33_120,features33_120,self_nanoTabPFN_6M,MIP-2016-regression,0.2167555625,0.02910741764,0.3349382076,0.01561670592,0.2208148048,0.0152824955,0.044,0.006228964601,1.488118243,0.1019917569,nanoTabPFN_version10_original02/6M/features_gt32/model_step_0120000_rows200_bins10_features33_120_eval.json,nanoTabPFN_version10_original02/6M/features_gt32/model_step_0120000_rows200_bins10_features33_120_eval.json,
ex3-2_features33_120,features33_120,self_nanoTabPFN_6M,geographical_origin_of_music,0.1940021647,0.0381976441,0.2233301948,0.008857465543,0.1856186211,0.008379810817,0.014,0.002966479395,2.790079712,0.07350886938,nanoTabPFN_version10_original02/6M/features_gt32/model_step_0120000_rows200_bins10_features33_120_eval.json,nanoTabPFN_version10_original02/6M/features_gt32/model_step_0120000_rows200_bins10_features33_120_eval.json,
ex3-2_features33_120,features33_120,ngboost,colleges,0.3437418263,0.03629535775,0.1895818774,0.005049754502,0.1464087731,0.004029943101,0.091,0.003033150178,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,ngboost,house_prices_nominal,0.7314050157,0.05906152566,0.10763376,0.01209382783,0.07298023192,0.007576931745,0.111,0.006542170894,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,ngboost,SAT11-HAND-runtime-regression,0.3952634991,0.06198569584,0.3448467918,0.01324371831,0.229368866,0.01458418892,0.072,0.004898979486,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,ngboost,MIP-2016-regression,-0.1026056882,0.1051149279,0.3940368614,0.01921804909,0.2750406885,0.02011723015,0.078,0.00554977477,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,ngboost,geographical_origin_of_music,0.1051761093,0.03448110117,0.2363443517,0.01254484297,0.1893524093,0.01004035438,0.106,0.002607680962,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,catboost,colleges,0.3736914674,0.06414661388,0.1844163261,0.009243499261,0.1425921706,0.006772285222,0.139,0.00219089023,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,catboost,house_prices_nominal,0.7642092623,0.03475811118,0.1021705954,0.007862847633,0.06613133287,0.006138380969,0.12,0.002828427125,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
